ID,Protein Name,host.sim,deg.sim,GO ID,GO Terms,Domain ID,Domain Name,domain.sim,Druggable,Predict Score
tr|U6KUH1|U6KUH1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH2|U6KUH2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH3|U6KUH3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH4|U6KUH4_EIMTE,Sulfite exporter TauE/SafE (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH5|U6KUH5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH6|U6KUH6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH7|U6KUH7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUH9|U6KUH9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI0|U6KUI0_EIMTE,Plectin (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI1|U6KUI1_EIMTE,Vacuolar protein sorting-associated protein 13 DH-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI2|U6KUI2_EIMTE,N-acetylgalactosaminyl transferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI3|U6KUI3_EIMTE,"Arginine N-methyltransferase 1, putative",0.0,55.0,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI4|U6KUI4_EIMTE,"Cardiolipin synthase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI5|U6KUI5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI7|U6KUI7_EIMTE,"Hydrolase-like protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUI8|U6KUI8_EIMTE,"Mitochondrial import inner membrane translocase TIM44, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ0|U6KUJ0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ1|U6KUJ1_EIMTE,"CMGC kinase, Dyrk family, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ2|U6KUJ2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ3|U6KUJ3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ5|U6KUJ5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ6|U6KUJ6_EIMTE,SPRY domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ8|U6KUJ8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUJ9|U6KUJ9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK0|U6KUK0_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK1|U6KUK1_EIMTE,Leucine rich repeat protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK2|U6KUK2_EIMTE,tRNA (adenine(58)-N(1))-methyltransferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK3|U6KUK3_EIMTE,"DNA-directed RNA polymerase II, 8.2 kDa polypeptide, putative",0.0,66.7,GO:0003677,DNA binding (molecular_function),PF01194.20,RNA_pol_N,0.0,Positive,0.5369596514012408
tr|U6KUK4|U6KUK4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK5|U6KUK5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK6|U6KUK6_EIMTE,"CMGC kinase, Lammer family, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK7|U6KUK7_EIMTE,Chromo domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK8|U6KUK8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUK9|U6KUK9_EIMTE,"Non-muscle myosin heavy chain, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL2|U6KUL2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL3|U6KUL3_EIMTE,U3 small nucleolar RNA-associated protein 20 C-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL4|U6KUL4_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL5|U6KUL5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL6|U6KUL6_EIMTE,"Multisynthetase complex auxiliary component p43, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL7|U6KUL7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL8|U6KUL8_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUL9|U6KUL9_EIMTE,"Cyclin, N-terminal domain-containing protein",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM0|U6KUM0_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM1|U6KUM1_EIMTE,"DEAD/DEAH box helicase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM2|U6KUM2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM3|U6KUM3_EIMTE,"TGF-beta-inducible nuclear protein 1, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM4|U6KUM4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM5|U6KUM5_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM6|U6KUM6_EIMTE,"ADP-ribosylation factor domain-containing protein, putative",0.0,56.5,GO:0005525,GTP binding (molecular_function),PF00025.24;PF08477.16;PF09439.13;PF00503.23;PF00503.23;PF00071.25;PF04670.15;PF01926.26,Arf;Roc;SRPRB;G-alpha;G-alpha;Ras;Gtr1_RagA;MMR_HSR1,0.0,Negative,0.1411012489763224
tr|U6KUM7|U6KUM7_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM8|U6KUM8_EIMTE,SAC domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUM9|U6KUM9_EIMTE,"Heat shock protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN1|U6KUN1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN2|U6KUN2_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN3|U6KUN3_EIMTE,"Kinesin motor domain-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN4|U6KUN4_EIMTE,"Pumilio-family RNA binding repeat domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN5|U6KUN5_EIMTE,Asparagine synthetase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN6|U6KUN6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN7|U6KUN7_EIMTE,Transmembrane protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN8|U6KUN8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUN9|U6KUN9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP0|U6KUP0_EIMTE,Chorein N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP1|U6KUP1_EIMTE,"Interferon gamma-inducible protein 30, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP3|U6KUP3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP4|U6KUP4_EIMTE,Zinc finger PHD-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP5|U6KUP5_EIMTE,Retrotransposon gag domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP6|U6KUP6_EIMTE,"Myosin A, putative",0.0,62.5,GO:0005524,ATP binding (molecular_function),PF00063.24,Myosin_head,0.0,Positive,0.9898267368048956
tr|U6KUP7|U6KUP7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP8|U6KUP8_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUP9|U6KUP9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ1|U6KUQ1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ2|U6KUQ2_EIMTE,"Lipase domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ3|U6KUQ3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ4|U6KUQ4_EIMTE,Sulfite exporter TauE/SafE,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ5|U6KUQ5_EIMTE,"MORN repeat-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ6|U6KUQ6_EIMTE,Ribosome biogenesis protein NOP53,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ7|U6KUQ7_EIMTE,Peptidase M16 N-terminal domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUQ8|U6KUQ8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR0|U6KUR0_EIMTE,"Adenylate kinase, putative",0.0,57.3,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR1|U6KUR1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR2|U6KUR2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR4|U6KUR4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR5|U6KUR5_EIMTE,"Ribosomal protein L37a, putative",0.0,69.3,GO:0006412,translation (biological_process),PF01780.22;PF12760.10,Ribosomal_L37ae;Zn_Tnp_IS1595,0.0,Negative,0.0872885550008916
tr|U6KUR6|U6KUR6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR7|U6KUR7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR8|U6KUR8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUR9|U6KUR9_EIMTE,"ATP-dependent helicase, putaive, putative",0.0,75.5,GO:0005524,ATP binding (molecular_function),PF00270.32;PF00270.32;PF00271.34;PF00271.34;PF04851.18;PF04851.18;PF13604.9;PF13245.9,DEAD;DEAD;Helicase_C;Helicase_C;ResIII;ResIII;AAA_30;AAA_19,0.0,Positive,0.993315442050776
tr|U6KUS0|U6KUS0_EIMTE,Profilin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS1|U6KUS1_EIMTE,Prolyl 4-hydroxylase alpha subunit Fe(2+) 2OG dioxygenase domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS2|U6KUS2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS3|U6KUS3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS4|U6KUS4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS5|U6KUS5_EIMTE,"Cullin homog, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS6|U6KUS6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS7|U6KUS7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS8|U6KUS8_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUS9|U6KUS9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT0|U6KUT0_EIMTE,AP2/ERF domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT1|U6KUT1_EIMTE,"Apicomplexan specific protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT2|U6KUT2_EIMTE,C3H1-type domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT3|U6KUT3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT4|U6KUT4_EIMTE,"Helicase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT5|U6KUT5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT6|U6KUT6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT8|U6KUT8_EIMTE,"Enoyl-CoA hydratase/isomerase family protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUT9|U6KUT9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU1|U6KUU1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU2|U6KUU2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU3|U6KUU3_EIMTE,Pru domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU4|U6KUU4_EIMTE,"26S proteasome non-ATPase regulatory subunit 1, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU5|U6KUU5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU6|U6KUU6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU7|U6KUU7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU8|U6KUU8_EIMTE,"DnaJ domain-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUU9|U6KUU9_EIMTE,"MutS like protein, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV0|U6KUV0_EIMTE,"Coatomer beta subunit, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV1|U6KUV1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV3|U6KUV3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV4|U6KUV4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV5|U6KUV5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV6|U6KUV6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV7|U6KUV7_EIMTE,Alkyl transferase,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV8|U6KUV8_EIMTE,"Cysteinyl-tRNA synthetase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUV9|U6KUV9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW0|U6KUW0_EIMTE,"RRM domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW1|U6KUW1_EIMTE,J domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW2|U6KUW2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW3|U6KUW3_EIMTE,S1 motif domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW4|U6KUW4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW6|U6KUW6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW7|U6KUW7_EIMTE,"GTP-binding protein TypA, related, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW8|U6KUW8_EIMTE,"Tyrosine kinase-like (TKL) protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUW9|U6KUW9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX0|U6KUX0_EIMTE,Thioredoxin domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX1|U6KUX1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX2|U6KUX2_EIMTE,"Ribosomal protein L23, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX3|U6KUX3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX4|U6KUX4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX5|U6KUX5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX6|U6KUX6_EIMTE,Origin recognition complex subunit 5 C-terminal domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX7|U6KUX7_EIMTE,"Pre-mRNA-splicing factor, putative",0.0,81.7,unfit,unfit,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX8|U6KUX8_EIMTE,ELMO domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUX9|U6KUX9_EIMTE,"Cytochrome C oxidase assembly factor COX15, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY0|U6KUY0_EIMTE,Chorein N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY1|U6KUY1_EIMTE,Ketosynthase family 3 (KS3) domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY3|U6KUY3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY4|U6KUY4_EIMTE,"DnaJ domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY5|U6KUY5_EIMTE,"Protein kinase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY6|U6KUY6_EIMTE,F-box domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY7|U6KUY7_EIMTE,"Cytosol aminopeptidase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUY9|U6KUY9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ0|U6KUZ0_EIMTE,Hikeshi-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ1|U6KUZ1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ2|U6KUZ2_EIMTE,Ubiquitin-like protease family profile domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ3|U6KUZ3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ4|U6KUZ4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ5|U6KUZ5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ6|U6KUZ6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ7|U6KUZ7_EIMTE,"Tyrosine kinase-like (TKL) protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ8|U6KUZ8_EIMTE,EF-hand domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KUZ9|U6KUZ9_EIMTE,EF-hand domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV01|U6KV01_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV02|U6KV02_EIMTE,EF-hand domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV03|U6KV03_EIMTE,Clu domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV04|U6KV04_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV05|U6KV05_EIMTE,"Membrane skeletal protein IMC1, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV06|U6KV06_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV07|U6KV07_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6KV09|U6KV09_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
